"fips","year","med_rent_2br"
"47041","2015",581
"47041","2016",586
"47041","2017",608
"47041","2018",613
"47043","2007",737
"47043","2008",759
"47043","2009",800
"47043","2010",875
"47043","2011",851
"47043","2012",842
"47043","2013",871
"47043","2014",902
"47043","2015",903
"47043","2016",980
"47043","2017",1014
"47043","2018",1065
"47045","2007",546
"47045","2008",574
"47045","2009",598
"47045","2010",618
"47045","2011",619
"47045","2012",574
"47045","2013",664
"47045","2014",623
"47045","2015",629
"47045","2016",642
"47045","2017",668
"47045","2018",685
"47047","2007",714
"47047","2008",802
"47047","2009",806
"47047","2010",847
"47047","2011",821
"47047","2012",772
"47047","2013",826
"47047","2014",836
"47047","2015",892
"47047","2016",881
"47047","2017",893
"47047","2018",889
"47049","2007",499
"47049","2008",522
"47049","2009",544
"47049","2010",562
"47049","2011",562
"47049","2012",506
"47049","2013",574
"47049","2014",585
"47049","2015",586
"47049","2016",603
"47049","2017",627
"47049","2018",621
"47051","2007",541
"47051","2008",567
"47051","2009",591
"47051","2010",610
"47051","2011",611
"47051","2012",555
"47051","2013",616
"47051","2014",610
"47051","2015",618
"47051","2016",618
"47051","2017",629
"47051","2018",625
"47053","2007",497
"47053","2008",521
"47053","2009",543
"47053","2010",561
"47053","2011",561
"47053","2012",540
"47053","2013",606
"47053","2014",581
"47053","2015",617
"47053","2016",626
"47053","2017",652
"47053","2018",629
"47055","2007",548
"47055","2008",575
"47055","2009",599
"47055","2010",619
"47055","2011",620
"47055","2012",547
"47055","2013",623
"47055","2014",648
"47055","2015",607
"47055","2016",619
"47055","2017",636
"47055","2018",658
"47057","2007",526
"47057","2008",553
"47057","2009",576
"47057","2010",595
"47057","2011",595
"47057","2012",594
"47057","2013",657
"47057","2014",679
"47057","2015",639
"47057","2016",609
"47057","2017",611
"47057","2018",657
"47059","2007",504
"47059","2008",528
"47059","2009",550
"47059","2010",568
"47059","2011",569
"47059","2012",512
"47059","2013",550
"47059","2014",620
"47059","2015",587
"47059","2016",602
"47059","2017",707
"47059","2018",626
"47061","2007",484
"47061","2008",508
"47061","2009",529
"47061","2010",546
"47061","2011",546
"47061","2012",506
"47061","2013",597
"47061","2014",641
"47061","2015",606
"47061","2016",586
"47061","2017",609
"47061","2018",618
"47063","2007",526
"47063","2008",553
"47063","2009",576
"47063","2010",595
"47063","2011",595
"47063","2012",594
"47063","2013",657
"47063","2014",679
"47063","2015",639
"47063","2016",666
"47063","2017",697
"47063","2018",710
"47065","2007",649
"47065","2008",683
"47065","2009",711
"47065","2010",715
"47065","2011",767
"47065","2012",680
"47065","2013",783
"47065","2014",729
"47065","2015",765
"47065","2016",819
"47065","2017",878
"47065","2018",862
"47067","2007",482
"47067","2008",505
"47067","2009",526
"47067","2010",544
"47067","2011",544
"47067","2012",506
"47067","2013",440
"47067","2014",563
"47067","2015",581
"47067","2016",586
"47067","2017",608
"47067","2018",613
"47069","2007",484
"47069","2008",508
"47069","2009",529
"47069","2010",546
"47069","2011",546
"47069","2012",506
"47069","2013",536
"47069","2014",563
"47069","2015",581
"47069","2016",617
"47069","2017",611
"47069","2018",636
"47071","2007",479
"47071","2008",501
"47071","2009",522
"47071","2010",539
"47071","2011",540
"47071","2012",506
"47071","2013",642
"47071","2014",622
"47071","2015",635
"47071","2016",673
"47071","2017",727
"47071","2018",731
"47073","2007",530
"47073","2008",561
"47073","2009",585
"47073","2010",603
"47073","2011",609
"47073","2012",597
"47073","2013",652
"47073","2014",648
"47073","2015",696
"47073","2016",702
"47073","2017",675
"47073","2018",692
"47075","2007",566
"47075","2008",595
"47075","2009",620
"47075","2010",641
"47075","2011",641
"47075","2012",591
"47075","2013",665
"47075","2014",672
"47075","2015",660
"47075","2016",679
"47075","2017",704
"47075","2018",711
"47077","2007",547
"47077","2008",574
"47077","2009",598
"47077","2010",618
"47077","2011",619
"47077","2012",592
"47077","2013",651
"47077","2014",606
"47077","2015",649
"47077","2016",657
"47077","2017",692
"47077","2018",705
"47079","2007",509
"47079","2008",533
"47079","2009",555
"47079","2010",574
"47079","2011",574
"47079","2012",538
"47079","2013",614
"47079","2014",612
"47079","2015",627
"47079","2016",648
"47079","2017",665
"47079","2018",629
"47081","2007",506
"47081","2008",532
"47081","2009",561
"47081","2010",579
"47081","2011",590
"47081","2012",583
"47081","2013",591
"47081","2014",653
"47081","2015",682
"47081","2016",715
"47081","2017",743
"47081","2018",774
"47083","2007",501
"47083","2008",526
"47083","2009",548
"47083","2010",566
"47083","2011",566
"47083","2012",506
"47083","2013",589
"47083","2014",594
"47083","2015",581
"47083","2016",617
"47083","2017",626
"47083","2018",657
"47085","2007",479
"47085","2008",501
"47085","2009",522
"47085","2010",539
"47085","2011",540
"47085","2012",523
"47085","2013",560
"47085","2014",563
"47085","2015",588
"47085","2016",642
"47085","2017",657
"47085","2018",681
"47087","2007",499
"47087","2008",522
"47087","2009",544
"47087","2010",562
"47087","2011",562
"47087","2012",506
"47087","2013",528
"47087","2014",563
"47087","2015",581
"47087","2016",586
"47087","2017",608
"47087","2018",613
"47089","2007",526
"47089","2008",553
"47089","2009",576
"47089","2010",595
"47089","2011",595
"47089","2012",594
"47089","2013",657
"47089","2014",679
"47089","2015",639
"47089","2016",666
"47089","2017",697
"47089","2018",710
"47091","2007",505
"47091","2008",528
"47091","2009",550
"47091","2010",568
"47091","2011",569
"47091","2012",528
"47091","2013",590
"47091","2014",564
"47091","2015",581
"47091","2016",586
"47091","2017",608
"47091","2018",613
"47093","2007",643
"47093","2008",687
"47093","2009",724
"47093","2010",773
"47093","2011",749
"47093","2012",704
"47093","2013",787
"47093","2014",824
"47093","2015",826
"47093","2016",858
"47093","2017",866
"47093","2018",904
"47095","2007",502
"47095","2008",526
"47095","2009",548
"47095","2010",566
"47095","2011",566
"47095","2012",506
"47095","2013",493
"47095","2014",563
"47095","2015",581
"47095","2016",586
"47095","2017",608
"47095","2018",613
"47097","2007",541
"47097","2008",567
"47097","2009",591
"47097","2010",610
"47097","2011",611
"47097","2012",539
"47097","2013",576
"47097","2014",578
"47097","2015",600
"47097","2016",616
"47097","2017",648
"47097","2018",663
"47099","2007",488
"47099","2008",513
"47099","2009",535
"47099","2010",553
"47099","2011",553
"47099","2012",511
"47099","2013",607
"47099","2014",574
"47099","2015",581
"47099","2016",602
"47099","2017",623
"47099","2018",620
"47101","2007",500
"47101","2008",525
"47101","2009",547
"47101","2010",566
"47101","2011",566
"47101","2012",506
"47101","2013",475
"47101","2014",563
"47101","2015",581
"47101","2016",586
"47101","2017",665
"47101","2018",613
"47103","2007",519
"47103","2008",545
"47103","2009",567
"47103","2010",586
"47103","2011",586
"47103","2012",527
"47103","2013",585
"47103","2014",563
"47103","2015",611
"47103","2016",630
"47103","2017",645
"47103","2018",666
"47105","2007",643
"47105","2008",687
"47105","2009",724
"47105","2010",773
"47105","2011",749
"47105","2012",704
"47105","2013",787
"47105","2014",824
"47105","2015",826
"47105","2016",858
"47105","2017",866
"47105","2018",904
"47107","2007",541
"47107","2008",567
"47107","2009",591
"47107","2010",610
"47107","2011",611
"47107","2012",565
"47107","2013",635
"47107","2014",634
"47107","2015",642
"47107","2016",649
"47107","2017",681
"47107","2018",669
"47109","2007",479
"47109","2008",501
"47109","2009",522
"47109","2010",539
"47109","2011",540
"47109","2012",506
"47109","2013",589
"47109","2014",584
"47109","2015",596
"47109","2016",592
"47109","2017",608
"47109","2018",619
"47111","2007",497
"47111","2008",522
"47111","2009",551
"47111","2010",569
"47111","2011",581
"47111","2012",564
"47111","2013",592
"47111","2014",617
"47111","2015",581
"47111","2016",586
"47111","2017",612
"47111","2018",638
"47113","2007",649
"47113","2008",683
"47113","2009",711
"47113","2010",735
"47113","2011",735
"47113","2012",726
"47113","2013",804
"47113","2014",732
"47113","2015",730
"47113","2016",788
"47113","2017",735
"47113","2018",782
"47115","2007",649
"47115","2008",683
"47115","2009",711
"47115","2010",715
"47115","2011",767
"47115","2012",680
"47115","2013",783
"47115","2014",729
"47115","2015",765
"47115","2016",819
"47115","2017",878
"47115","2018",862
"47117","2007",583
"47117","2008",611
"47117","2009",637
"47117","2010",658
"47117","2011",659
"47117","2012",633
"47117","2013",694
"47117","2014",678
"47117","2015",704
"47117","2016",728
"47117","2017",738
"47117","2018",762
"47119","2007",657
"47119","2008",689
"47119","2009",718
"47119","2010",741
"47119","2011",741
"47119","2012",645
"47119","2013",669
"47119","2014",654
"47119","2015",796
"47119","2016",723
"47119","2017",801
"47119","2018",816
"47121","2007",484
"47121","2008",508
"47121","2009",529
"47121","2010",546
"47121","2011",546
"47121","2012",540
"47121","2013",587
"47121","2014",563
"47121","2015",581
"47121","2016",615
"47121","2017",634
"47121","2018",650
"47123","2007",513
"47123","2008",537
"47123","2009",559
"47123","2010",577
"47123","2011",577
"47123","2012",527
"47123","2013",582
"47123","2014",581
"47123","2015",631
"47123","2016",636
"47123","2017",634
"47123","2018",663
"47125","2007",617
"47125","2008",659
"47125","2009",683
"47125","2010",699
"47125","2011",699
"47125","2012",711
"47125","2013",740
"47125","2014",802
"47125","2015",821
"47125","2016",837
"47125","2017",809
"47125","2018",884
"47127","2007",543
"47127","2008",571
"47127","2009",595
"47127","2010",615
"47127","2011",615
"47127","2012",572
"47127","2013",641
"47127","2014",621
"47127","2015",666
"47127","2016",606
"47127","2017",683
"47127","2018",641
"47129","2007",490
"47129","2008",515
"47129","2009",536
"47129","2010",554
"47129","2011",554
"47129","2012",557
"47129","2013",615
"47129","2014",584
"47129","2015",590
"47129","2016",675
"47129","2017",702
"47129","2018",728
"47131","2007",499
"47131","2008",522
"47131","2009",544
"47131","2010",562
"47131","2011",562
"47131","2012",523
"47131","2013",582
"47131","2014",577
"47131","2015",587
"47131","2016",608
"47131","2017",628
"47131","2018",631
"47133","2007",479
"47133","2008",501
"47133","2009",522
"47133","2010",539
"47133","2011",540
"47133","2012",506
"47133","2013",502
"47133","2014",563
"47133","2015",631
"47133","2016",634
"47133","2017",634
"47133","2018",656
"47135","2007",500
"47135","2008",525
"47135","2009",547
"47135","2010",566
"47135","2011",566
"47135","2012",515
"47135","2013",544
"47135","2014",576
"47135","2015",585
"47135","2016",598
"47135","2017",640
"47135","2018",644
"47137","2007",499
"47137","2008",522
"47137","2009",544
"47137","2010",562
"47137","2011",562
"47137","2012",506
"47137","2013",507
"47137","2014",563
"47137","2015",581
"47137","2016",586
"47137","2017",608
"47137","2018",613
"47139","2007",579
"47139","2008",608
"47139","2009",634
"47139","2010",655
"47139","2011",655
"47139","2012",648
"47139","2013",762
"47139","2014",678
"47139","2015",713
"47139","2016",808
"47139","2017",782
"47139","2018",797
"47141","2007",537
"47141","2008",563
"47141","2009",586
"47141","2010",606
"47141","2011",606
"47141","2012",561
"47141","2013",625
"47141","2014",622
"47141","2015",629
"47141","2016",703
"47141","2017",660
"47141","2018",702
"47143","2007",479
"47143","2008",501
"47143","2009",522
"47143","2010",539
"47143","2011",540
"47143","2012",573
"47143","2013",618
"47143","2014",585
"47143","2015",601
"47143","2016",621
"47143","2017",663
"47143","2018",672
"47145","2007",532
"47145","2008",559
"47145","2009",583
"47145","2010",602
"47145","2011",602
"47145","2012",571
"47145","2013",648
"47145","2014",639
"47145","2015",666
"47145","2016",745
"47145","2017",766
"47145","2018",806
"47147","2007",737
"47147","2008",759
"47147","2009",800
"47147","2010",875
"47147","2011",851
"47147","2012",842
"47147","2013",871
"47147","2014",902
"47147","2015",903
"47147","2016",980
"47147","2017",1014
"47147","2018",1065
"47149","2007",737
"47149","2008",759
"47149","2009",800
"47149","2010",875
"47149","2011",851
"47149","2012",842
"47149","2013",871
"47149","2014",902
"47149","2015",903
"47149","2016",980
"47149","2017",1014
"47149","2018",1065
"47151","2007",479
"47151","2008",501
"47151","2009",522
"47151","2010",539
"47151","2011",540
"47151","2012",510
"47151","2013",484
"47151","2014",563
"47151","2015",581
"47151","2016",586
"47151","2017",608
"47151","2018",613
"47153","2007",649
"47153","2008",683
"47153","2009",711
"47153","2010",715
"47153","2011",767
"47153","2012",680
"47153","2013",783
"47153","2014",729
"47153","2015",765
"47153","2016",819
"47153","2017",878
"47153","2018",862
"47155","2007",620
"47155","2008",652
"47155","2009",680
"47155","2010",703
"47155","2011",703
"47155","2012",656
"47155","2013",718
"47155","2014",763
"47155","2015",732
"47155","2016",743
"47155","2017",763
"47155","2018",777
"47157","2007",714
"47157","2008",802
"47157","2009",806
"47157","2010",847
"47157","2011",821
"47157","2012",772
"47157","2013",826
"47157","2014",836
"47157","2015",892
"47157","2016",881
"47157","2017",893
"47157","2018",889
"47159","2007",528
"47159","2008",557
"47159","2009",586
"47159","2010",605
"47159","2011",617
"47159","2012",584
"47159","2013",593
"47159","2014",601
"47159","2015",613
"47159","2016",644
"47159","2017",664
"47159","2018",690
"47161","2007",501
"47161","2008",534
"47161","2009",556
"47161","2010",574
"47161","2011",574
"47161","2012",564
"47161","2013",644
"47161","2014",586
"47161","2015",593
"47161","2016",668
"47161","2017",643
"47161","2018",688
"47163","2007",530
"47163","2008",561
"47163","2009",585
"47163","2010",603
"47163","2011",609
"47163","2012",597
"47163","2013",652
"47163","2014",648
"47163","2015",696
"47163","2016",702
"47163","2017",675
"47163","2018",692
"47165","2007",737
"47165","2008",759
"47165","2009",800
"47165","2010",875
"47165","2011",851
"47165","2012",842
"47165","2013",871
"47165","2014",902
"47165","2015",903
"47165","2016",980
"47165","2017",1014
"47165","2018",1065
"47167","2007",714
"47167","2008",802
"47167","2009",806
"47167","2010",847
"47167","2011",821
"47167","2012",772
"47167","2013",826
"47167","2014",836
"47167","2015",892
"47167","2016",881
"47167","2017",893
"47167","2018",889
"47169","2007",737
"47169","2008",759
"47169","2009",800
"47169","2010",875
"47169","2011",851
"47169","2012",842
"47169","2013",871
"47169","2014",902
"47169","2015",903
"47169","2016",980
"47169","2017",1014
"47169","2018",1065
"47171","2007",558
"47171","2008",584
"47171","2009",608
"47171","2010",628
"47171","2011",629
"47171","2012",609
"47171","2013",697
"47171","2014",683
"47171","2015",778
"47171","2016",704
"47171","2017",712
"47171","2018",718
"47173","2007",643
"47173","2008",687
"47173","2009",724
"47173","2010",773
"47173","2011",749
"47173","2012",704
"47173","2013",787
"47173","2014",824
"47173","2015",826
"47173","2016",858
"47173","2017",866
"47173","2018",904
"47175","2007",499
"47175","2008",522
"47175","2009",544
"47175","2010",562
"47175","2011",562
"47175","2012",506
"47175","2013",480
"47175","2014",563
"47175","2015",581
"47175","2016",635
"47175","2017",665
"47175","2018",647
"47177","2007",532
"47177","2008",559
"47177","2009",583
"47177","2010",602
"47177","2011",602
"47177","2012",537
"47177","2013",590
"47177","2014",563
